place_id,name,lat,lng,vicinity
ChIJ5RTyQvO2Yw0RZYtc8W_cAO0,Monumental,38.2662926,-0.6973699000000001,"Replaceta de la Fregassa, 4, Elx"
ChIJRbbjioa2Yw0RWb_GBbu3pgk,Bar Valverde Elche,38.2684717,-0.684205,"Calle Guillermo Santacilla, 13, Elx"
ChIJ35B56m23Yw0Rz5CE9e-rssc,Taperia el Sol,38.2600328,-0.7056706999999999,"Carrer Fernanda Santamaría, 31, Elx"
ChIJs5qRFEO3Yw0RKrjocKrdRPk,CATUAÍ - Cafe & Bar,38.2635338,-0.7037583000000001,"Pasaje Doctor Ferrán, 25, Elche"
ChIJ4Wkxtoy2Yw0Rg72UlGE4NvU,Bar Casa Villalobos,38.2657252,-0.6957721,"Carrer Empedrat, 13, Elx"
ChIJTQGCMkS3Yw0Rn4twccr2XEw,UFF.,38.268118,-0.7065295,"Carrer Vicente Blasco Ibáñez, 88, Elx"
ChIJ2TVxTPe2Yw0RMfMpEyKvsJ0,Café La Molenda,38.26721740000001,-0.704912,"Carrer Lope de Vega, 42, Elx"
ChIJkwYcbVpKYg0Rj7Ua5kMaMwQ,Restaurante WokSushi Elx,38.2714351,-0.6713431999999999,"Calle Barchell, Elche"
ChIJvd8g4Fm2Yw0RkI7iz5YdL-U,Cafetería Polaris,38.2762632,-0.7056904999999999,"Camino de los Magros, 84, Elche"
ChIJezTS6FS2Yw0Rx2KD4-T9EV0,Doner Kebab Aksa,38.2756565,-0.7138105,"Carrer Jose Javaloyes Orts, 63, Elx"
ChIJc4jQXA63Yw0RlUqNOxFWTHQ,Luna Brunch,38.2690687,-0.6839661000000001,"Avinguda d'Alacant, 62, Elx"
ChIJsb-petK1Yw0RcV1OV4LLGEs,41 Gastro,38.27581069999999,-0.6687923999999998,"Carrer José Antonio Cañete Juárez, 41, Elx"
ChIJoUbYTeO2Yw0RnVVjaF1CEBg,Taperia La Torre,38.26138040000001,-0.7112132000000001,"Carrer la Torre, 103, Elx"
ChIJcYDpHcW3Yw0RfIS5mh4lB2M,RINCON COSTEÑO.ES,38.26835119999999,-0.7069697999999999,"Carrer Concepción Arenal, 7, Elx"
ChIJfwP1ULG3Yw0R_eHpkqt4XUw,Al Taufik,38.27471979999999,-0.7074111999999999,"Carrer Ginés García Esquitino, Elx"
ChIJx6cUB6m3Yw0RdzSMt2sV9bI,Pizza Italia,38.2646228,-0.7025709,"Carrer Gabriel Miró, 11, Elx"
ChIJQ_iQGyK3Yw0ROCZCc6A9KME,VALU Arte Comestible,38.2655647,-0.7021084,"Carrer Lepanto, 15, Elx"
ChIJUYBR7KS3Yw0RP1As05N7suw,ROOTS PLAZA,38.25338429999999,-0.7051974,"Avinguda dels Llauradors, 7-4, Elx"
ChIJlYwMbPO2Yw0RVaXuKXz3sHo,"La Taperia Braseria - Plaça de les Flors, 17",38.2659989,-0.6977914,"Plaça de les Flors, 17, Elx"
ChIJDZrTTfG3Yw0R0EqAQZq6kIA,innovaplay oe,38.25998129999999,-0.720673,"Avinguda de Crevillent, 15, Elx"
ChIJXRaxaO62Yw0RC7D36DYRUz4,Restaurante Desayunos y Almuerzos,38.25984149999999,-0.7019464999999999,Spain
ChIJAUPQZpO2Yw0R-abS8lyHfNc,CAFETERIA - LA TORRETA,38.2569083,-0.6944041999999999,"Carrer Eduardo Ferrández Garcia, s/n, Elx"
ChIJVTOsZoy2Yw0R-GzsyHHDma4,Cervecería Hops Hell Craft Beer,38.2661078,-0.6935670999999999,"Carrer Daoíz, 3, Elx"
ChIJBcfH5Mm3Yw0RhXTIdtagkPU,Popeyes Famous Louisiana Chicken,38.2619782,-0.7209142,"Carrer Jacarilla, 7, Elx"
ChIJSyLOO223Yw0Ri6mf7QTxAZI,El Gordito Café,38.2661855,-0.7030529999999999,"Carrer Ruperto Chapí, 16, Elx"
ChIJvZtJTau3Yw0RqKbD9smKf_0,El Puerto,38.2767796,-0.7152784000000001,"Avinguda del Mestre Melchor Botella, 23, Elx"
ChIJybrIrIq3Yw0Rp4pj5V7g9cA,FENG JI NOODLES 冯记面馆 Ramen&Cafe,38.2762508,-0.715974,"Avinguda de les corts valencianes 1, Plaza Jardín de Aspe, 5, Elche"
ChIJuWL1ZJe3Yw0Rd0bKjPG5FV0,El Rey De La Quisquilla,38.26930799999999,-0.7107068999999999,Elx
ChIJa9WbggS3Yw0RxDUaAtRqJ7A,Foster's Hollywood,38.26262999999999,-0.720983,"C.C. L'Aljub, Calle Jacarilla, s/n, Elche"
ChIJq0Bll663Yw0RskmsCeF9Aio,Distribuidor King Pak,38.27981499999999,-0.7215438,"Carrer Benasau, 23, Elx"
ChIJd5R1IS-3Yw0RuOBQ7SMH_tI,Zerosei Pizza Romana,38.26424770000001,-0.6987607,"Travessia de les Barques, 5, Elx"
ChIJGeFY1Ju3Yw0Rx6_XCxzyfD0,Daya Vieja Take Away,38.26583959999999,-0.7012431999999998,"Carrer Doctor Caro, 9, Bajo, Elx"
ChIJWwhpMWK3Yw0RxgMgTjRKLAc,Tremenda Hamburguesería Elche,38.2658006,-0.6980600000000001,"Plaça de la Fruita, 7, Elx"
ChIJuSlh9qy3Yw0RpAgim9z-5LM,Birras bar,38.2688977,-0.708178,"Avinguda de la Llibertat, 86, Elx"
ChIJo7BsbOG2Yw0RqU1e7Seq8z8,Buffet El Mixto,38.2554718,-0.7122191,"Carrer Presidente Adolfo Suárez, 13, Elx"
ChIJz5efOhe3Yw0RGiOhwc8KQCA,Kebab turco,38.2699349,-0.7125638999999999,Elx
ChIJM5znVay3Yw0RqreAPUS5PNo,A&C Bikers & Salsa bar,38.2798563,-0.7177049,"Carrer Almansa, 48, Elx"
ChIJQ5LK2n-2Yw0R09l1312xJMM,El Pastisset OBRADOR Horno de Pastelería y Panadería,38.25576579999999,-0.7044738999999999,"Carrer Conrado del Campo, 131, Elx"
ChIJZYePa-i2Yw0R2PnUG5PEbJY,"Bar restaurante El Parque ""Sector V""",38.2533149,-0.7047338999999998,"Avinguda dels Llauradors, 5, Elx"
ChIJbfS15u62Yw0R0_hjLl9CdJw,Restaurant Sansano'S,38.2579987,-0.7034474,"Carrer Fra Jaume Torre, 7, Elx"
ChIJVTIQo1a2Yw0Rp_Mt5EPdynY,King Pak Doner Kebab,38.2765185,-0.7098213999999998,"Avinguda de Novelda, 85, Elx"
ChIJVcBJQH-2Yw0REQV04bClGvM,Tapería Plaza Castilla,38.2766132,-0.6781739999999999,"Plaça Castella, 7, Elx"
ChIJGdmuUf22Yw0RrR5GCaiFlgY,Cuipon,38.26216389999999,-0.7145553,"Avinguda de la Llibertat, 139, Elx"
ChIJISdcWIO3Yw0R8JRuSKP8x48,Totem Elche,38.2682049,-0.6963877,"Carrer Portell de Granyana, 4, Elx"
ChIJ6QBFOjK3Yw0Rm68486OXXTU,Tapeando,38.2702645,-0.7087969999999999,"Avinguda de Novelda, 15, Elx"
ChIJHy_GUxC3Yw0RaSGSiBRbRzg,Lamum Catering Centro,38.265239,-0.6951104,"Carrer Infante D. Manuel, Elx"
ChIJ-c4oiPi3Yw0R4MwxVh5gP4A,FOOD CORNER ELCHE,38.2691114,-0.7154062,"Carrer José Grau Niñoles, 20, Elx"
ChIJgVHtnoe2Yw0RsVUcP_YR2T4,"Pak, Döner Kebab",38.2713699,-0.6846093999999998,"Carrer Doctor Gregorio Marañón, 25, bajo, Elx"
ChIJyerjwfa2Yw0R7IKm-OTsTpQ,Supermercados Dia,38.2684179,-0.7023484999999999,"Carrer del Marquès d'Asprella, 30, Elx"
ChIJi5PCno63Yw0Rx6nisCr-rR8,Himawari Ramen,38.2635125,-0.6950274,"Palacio De Congresos, Zona, Carrer Eugenio d'Ors, 4, Elche"
ChIJ_dG2WgC3Yw0Rm2d4ZF0z-08,La papaya rapid food,38.2676478,-0.6926701,"Carrer Martín de Torres, 12, Elche"
ChIJfZWVd4a3Yw0RUHp7yTs7YWI,Popeyes Famous Louisiana Chicken,38.25818019999999,-0.7282082999999998,"Avinguda de Crevillent, 31, Elx"
ChIJFRYCWYu2Yw0RtF4R5h1paiE,Supermercado Dialprix,38.2673745,-0.6954988999999999,"Carrer Capità Lagier, 15, Elx"
ChIJTVATXKW3Yw0ROIVzUWIFUM8,Bar El Racó de Dane,38.2687334,-0.6942978999999999,"Carrer Luis Gonzaga Llorente, 5, Elx"
ChIJeejrG0e3Yw0RGKzsgf2xCPc,padthaiwok CC L' Aljub - Elche,38.2619782,-0.7209142,"CENTRO COMERCIAL L'ALJUB, Calle Jacarilla, 7, LOCAL LA21, Elche"
ChIJkzshZYu2Yw0RShN9wbaNO2s,Restaurante + Que Tapas,38.2675795,-0.6946053000000001,"Passatge Alejandro Ramos Folqués, 3, Elche"
ChIJG8cnveK2Yw0RkTCR36TuiO4,Restaurante Cuenco de Oro,38.2606448,-0.7147569,"Carrer Fernanda Santamaría, 128, Elx"
ChIJPXkgXOO2Yw0R3T_wXEoJYkE,Supermercado Dialprix,38.2605979,-0.7108479,"Carrer Antonio Pascual Quiles, 87, Elx"
ChIJx5YtokK3Yw0R5BGPtgq8rYo,La Guafle,38.2703453,-0.715398,"Carrer Monserrate Guilabert Valero, 83, Elx"
ChIJD2bWTVS2Yw0RQe0sU5kj2ns,Almuerzos Angel Comidas Cenas,38.2752171,-0.7121830999999998,Spain
ChIJS_azwvi3Yw0RTLp669yZXSk,Hamburguesería la Esquineta,38.2730175,-0.71327,"Carrer Pedro Moreno Sastre, 76, Elx"
ChIJPbVRdgW3Yw0RyHYe1KIRY_s,Restaurante Cantó,38.2571272,-0.6939401,"Carrer Eduardo Ferrández Garcia, 47, Elx"
ChIJDxMBihG1Yw0RRF_Zv4ojuIM,La Taberna,38.2646084,-0.6952567,"Calle Infante Don Manuel, 12, Elx"
ChIJD9-Gso22Yw0R_K_bdY9fh0U,El Galliner,38.26436579999999,-0.6932759,"Carrer Porta de la Morera, 27, Elx"
ChIJbb2-TqO3Yw0R1Z5ydVX5Klo,Pura Vida GBR,38.2705425,-0.7047219,"Carrer Manuel Vicente Pastor, 8, Elx"
ChIJgYpEfmrbxGURDrXQhEVQ2Gk,"""Momentos de amor"" detalles que enamoran( tienda online de regalos y decoración)",38.2678028,-0.670561,"Carrer Alcalde Juan Hernández, 43, Elx"
ChIJUxqlfKy3Yw0RT_Bjol3BISw,Kebab sirine,38.2643986,-0.7098869999999999,"Carrer Capità Alfons Vives, Elx"
ChIJw_VFkoe2Yw0RoOAvHirLuZ4,Restaurante Pak Pizzería Kebab,38.2717004,-0.6853412999999998,"Carrer Fèlix Laorden García, 1, Elx"
ChIJn7MB0Vm2Yw0RXCCaZajjoC8,Restaurante King Kebab,38.2753404,-0.7051753,"Carrer Ginés García Esquitino, 33, Elx"
ChIJnfVGXvO2Yw0Rpi9Mm5htqKE,Restaurante La Retama,38.2668203,-0.6974172,"Carrer Sant Pere, 9, Elx"
ChIJq8plhlC3Yw0RIqZdxV0NZ6E,Restaurante El Rincón De La Alcudia,38.24423179999999,-0.6852680999999998,"Calle Cabezo Lucero, 6, Elche"
ChIJeWor9ci3Yw0R5vBhPOZVl44,Zahara poke,38.25526869999999,-0.7036799999999998,"Carrer Federico García Lorca, 126, Elx"
ChIJPa8SY_62Yw0Rur5rjukw3_8,Asador de Pollos Parate Aki,38.2676817,-0.7131406,"Carrer Juan Díez Martínez, 31, Elx"
ChIJ27d6clO3Yw0RmEOZFI-UpJI,Sono Più Ristorante Focacceria,38.2588906,-0.7041564,"Carrer Conrado del Campo, 69, Elx"
ChIJH_xv1ru2Yw0RJ-nDQgloa-s,Restaurant El Borrocat,38.2435783,-0.6914041,Elx
ChIJRbjUCbi3Yw0RADVG3wO6WBU,Goiko,38.2625643,-0.7214441999999998,"Centro Comercial L'Aljub, Carrer Jacarilla, 7, Elx"
ChIJp02cOAC3Yw0Rldc1IP3xSIU,restaurante bar jin,38.274741,-0.713272,"Avinguda de Novelda, 90, Elx"
ChIJ57hzCvm2Yw0RHaMec5Lv234,Restaurante Ni Hao,38.2687715,-0.7087372,"Avinguda de la Llibertat, 86, Elx"
ChIJv6sEb_O2Yw0R28tA_8PhK-c,TGB - The Good Burger,38.2662584,-0.6978806000000001,"Plaça de les Flors, 12, Elx"
ChIJBdKdF1O3Yw0RZjiotbVClXg,"Jutashi, sushi & café",38.26608840000001,-0.6982722,"Plaça de la Fruita, 6, Elx"
ChIJCXXsP_C2Yw0RfUW0YnM3Ta0,Pizzaelx,38.26300469999999,-0.7045313000000001,"Carrer Mariano Benlliure, 14, Elx"
ChIJifM4Sf-2Yw0Rry_2OwtEqYw,Restaurant Xinès Gran Suerte,38.271253,-0.710835,"Carrer Asunción Parreño García, 8, Elx"
ChIJGR2YgFi2Yw0Rj_8zL7kqySY,La Callosina,38.27254569999999,-0.7033687,"Carrer Mario Pastor Sempere, 15, Elx"
ChIJtW8EDS63Yw0RBU_RXUdrB34,Catering Coquere,38.2656663,-0.6936472,"Carrer Velarde, 25, Elx"
ChIJPYajTP62Yw0R5P0NMDHIMNo,Doner Kebab Hamma حلال,38.2695349,-0.7136026,"kebab parque valencia, Carrer Monserrate Guilabert Valero, 64, Elx"
ChIJVQ7P7oG2Yw0RZ22zHnpH2bo,Heladería La Jijonenca,38.2679879,-0.6780925,"Carrer Benetússer, 3, Elx"
ChIJ_ag4coe2Yw0RSDoOd_WHVSU,Restaurante Pizzería L Antica Pompei,38.2713274,-0.6837974,"Carrer Bisbe Winibal, 22, Elx"
ChIJww91JUi3Yw0RxlqL08LkCHw,Casa Simon Comidas Para Llevar,38.26856859999999,-0.6880210999999998,"Carrer Benicassim, 2, local 2, Elche"
ChIJGSfQk723Yw0RYZNd_znVVM4,77 buffet libre,38.2617824,-0.7115897999999999,"Carrer Antonio Machado, 72, Elx"
ChIJM94L9CS0Yw0R9e9TSniWLGI,Fusion Cuisine,38.2582612,-0.6699064000000001,Spain
ChIJjW0OWlBMYg0R1Vi3DimvnPM,Parrillada Milaneseria Mi Paysito 🇺🇾,38.2666237,-0.6959000999999999,"Carrer Pere Ibarra, 6, Elx"
ChIJ-QvTsfa2Yw0RtHVSoOMNFWc,El Mariscal,38.2674955,-0.7017062,"Carrer Blas Valero, 39, Elx"
ChIJ7QflF9a3Yw0R958ON6wQ1hs,restaurante Ismael,38.25800829999999,-0.7034573,"Carrer Fra Jaume Torre, 7, Elx"
ChIJz-l6x4y2Yw0RNqoTH9KnWGY,Eki Sushi,38.2657267,-0.6955460999999998,"Plaça de la Constitució, 15, Elx"
ChIJhTpZguW2Yw0Ro7YrXevydtw,Pizzarica Elx,38.2589679,-0.7061826999999998,"Carrer Pere Joan Perpinyà, 66, Elx"
ChIJ0cv1Gn-2Yw0RVempDiTMvdc,Asador RICOPOLLO (plaza castilla) nuevo altabix,38.2758983,-0.6793958,"Carrer Alfredo Mira Gran, 7, Elx"
ChIJyegzBfu2Yw0RUgIpJyiVET8,Kebap Snack Al-Andalus,38.2637183,-0.7086498999999999,"Carrer Doctor Ferrán, 59, Elx"
ChIJx10MPMC3Yw0RFtYXuGJbWiU,Restaurante Paco Gil,38.2729607,-0.6792368999999999,"Carrer Sucre, 10, Elx"
ChIJM1nZo5C3Yw0ROGZ-nE59-3E,Empanadas Malvón,38.26543919999999,-0.6973923999999999,"Carrer Hospital, 7, Elx"
ChIJwbyub3a3Yw0R9ju8vgTl7EI,Tanni Sushi Elche,38.2689368,-0.6777749,"Carrer Orihuela, 9, Elx"
ChIJj9L4TGa3Yw0RqRZZkPbipEE,Ali Baba Döner Kebab,38.2670131,-0.7135299,"Carrer León Sánchez Sáez, 22, Elx"
ChIJTdugnOi1Yw0R7hayZNqKP2s,The Cool Cat Bar & Cafe,38.27056529999999,-0.6708147999999998,"Carrer Mallorca, 41, Elx"
ChIJ74-o-FW2Yw0RaEXjOG-1QFI,Bar restaurante Mallorca,38.272267,-0.7108725,"Avinguda de Novelda, 51, Elx"
ChIJi1E9thy3Yw0RP5tSYJlq57c,Restaurante Spazio,38.2612468,-0.7188747,"Avinguda de Crevillent, 10, Elx"
ChIJj_pKSPO2Yw0RRdXNalWZGLY,Restaurante Don Patata,38.2658396,-0.6967377000000001,"Plaça Glorieta, 10, Elx"
ChIJZ9VW6QS3Yw0R-IgZ7AFGzdc,Lizarran,38.2632843,-0.7214391,"C/ Jacarilla, Centro comercial L'Aljub, 7, Local A-12, Elche"
ChIJPyFhHj23Yw0RHzBnhCa6SLo,EL ASADOR PLATENSE,38.266088,-0.6950931,"Carrer Velarde, 3, Elx"
ChIJedMNOii3Yw0RsM3ax9v3ZYU,Kairoos Comida para llevar,38.28325149999999,-0.6835687999999999,"Partida Altabix, 1203, La Galia"
ChIJPRRwE4u2Yw0RRONSBcPECY0,Il Mondo Della Pizza,38.268524,-0.6947645,"Carrer Luis Gonzalez Llorente, 1, Elx"
ChIJRcUKymm3Yw0RQ4GJhtYi14c,Magdalenas y Algo Más Tartas en Elche,38.2724164,-0.6802883000000001,"Carrer Vicent Andrés Estellés, 28, Elche"
ChIJLSHETge3Yw0R3vQjEV4BEMw,Infraganti Pizza Bar | Pizzería Elche,38.2660209,-0.6952750000000001,"Plaça de la Constitució, 1, Elx"
ChIJfUv-eBO3Yw0RHwtNLRoTACU,Taj Mahal,38.26952159999999,-0.6830288999999999,"Avenida de Alicante, 51, E 01, Elche"
ChIJa9iitZkN86URA9kBXdGUNno,SURPRISE BREAKFAST | Desayunos Sorpresa,38.2608896,-0.7101027,"Carrer Capità Alfons Vives, 95, Elx"
ChIJpW0XY_K2Yw0R8EfzEwO4aOg,Venta del Camino de Santiago,38.2627222,-0.6988824,"Carrer Juan Ramón Jiménez, 15, Elx"
ChIJBbUgv1K3Yw0RVyfb4UWhXZQ,Bar Nou picadero,38.2750897,-0.7032976,"Carrer Esperidion Porta Requesens, 2, Elx"
ChIJX6K161i3Yw0RS3AIG_rbF9Q,Flashpoint Súper Hot Dogs,38.2649501,-0.6984059999999999,"Carrer Troneta, 4, Elx"
ChIJr2ylJVa2Yw0RZAsg7h4X0sw,Pollos Asados Al'ast,38.2727283,-0.7088529,"Carrer Germans Navarro Caracena, 47, Elx"
ChIJuShaRvC2Yw0RjIikbTs4Ktk,Supermercado Dialprix,38.2632792,-0.7041529,"Carrer Andreu Castillejos, 42, Elx"
ChIJG0Ei4e23Yw0RIMfRObL654E,Punto Criollo Elche,38.2609737,-0.712164,"Carrer Aurelio Coquillat Pascual, 60, Elx"
ChIJ1WY2XwC3Yw0RCbW808ZHQuc,"La Esquina Del Pollo, Halal",38.2670131,-0.7135299,"Carrer León Sánchez Sáez, Elx"
ChIJFRKC6oS3Yw0R3b90HAgwJoY,Bar buen hijo,38.26897439999999,-0.7113930999999999,"Carrer José Navarro Orts, Elx"
ChIJGY4Ipte3Yw0Rzp1jaBQ3dtE,La Tía Juana Elche ️,38.2680505,-0.6972533,"Carrer de la Diagonal del Palau, 8, Elx"
ChIJG1p3yNq3Yw0RG3Rx8Vfrslw,La Saga,38.2657926,-0.6979263,"Carrer de la Victoria, 2, Elx"
ChIJ2eT7-tW3Yw0R19-a0B8-_-o,La Brasa Global,38.26120909999999,-0.714884,"Carrer Antonio Machado, 90, Elx"
ChIJo4cRVvK2Yw0RGTJVO5_NBf4,El Garaje Bar Elche,38.2643144,-0.6985196,"Travessia de les Barques, 2, Elx"
ChIJLT_Xmfa2Yw0RReLiqGI5_AA,PERSIA RESTAURANTE - BAR - CAFETERIA,38.2685103,-0.7016471999999999,"Carrer Blas Valero, 59, Elx"
ChIJN8FkcIO2Yw0RtpDfcD5zsBs,LOS PRIMOS,38.2639994,-0.6814152,"Carrer Morera, 31, Elx"
ChIJC8oJqVa2Yw0ROp8HLKQTrRA,Tapería El Lloc,38.2771552,-0.7105681,"Carrer Jeremias Pastor Perez, 1, bajo, Elx"
ChIJbyC-MfG2Yw0RIw0tg_fks48,Bar restaurante Luceros Gourmet,38.2665911,-0.7027103000000001,"Calle del Marquès d'Asprilla, 27, Bajo 1, Elche"
ChIJo7Ibj9e3Yw0Rolh2MqgtI30,Restaurant Taperia El Jamón,38.2752384,-0.7121803999999999,"Carrer Antonio García Cayuelas, 52, Elx"
ChIJq-OHKvq2Yw0R5Ysz4xDrqhw,La Taberna,38.2669722,-0.7080403000000001,"Plaça del Bisbe Siuri, 4, Elx"
ChIJl8woneS2Yw0RAnkTWgsNfRI,Cofradía Dama De Elche,38.25978080000001,-0.7104623000000001,"Carrer Capità Alfons Vives, 98, Elx"
ChIJK6DrYiu3Yw0Rdq3t6s6ZVGA,Come y Calla - Elche - Comida para llevar,38.26968069999999,-0.6790898,"Carrer Banyeres, 3, Elx"
ChIJJ_FgyvS2Yw0RG4PJtgMWeBU,SUNSET SHISHA LOUNGE,38.26823160000001,-0.6968599999999999,"Carrer Mestre Albéniz, 1, Elx"
ChIJVTklP9O1Yw0RERM7b6j1wr4,Restaurante Yaho,38.2736889,-0.6712861000000001,"Carrer José Luis Navarro Campello, 2, Elx"
ChIJgaSljdW1Yw0RpkyX1dZawGk,McDonald's,38.27246799999999,-0.6691644999999999,"Alicante a Murcia, Poligono Industrial d'Altabix, Ctra. N 340, Sector E25, Elche"
ChIJmfIptPS2Yw0R_74O1u8ftHU,Mesón El Parque Restaurant,38.268637,-0.6964664999999999,"Carrer Portell de Granyana, 8, Elx"
ChIJr4xL8SS0Yw0R-zqn-BC2cB0,Restaurante Kisuki,38.2579694,-0.6703652999999999,"Partida alza ares allto, Elche"
ChIJv3nU9Vi2Yw0Rq_gFcc_qAbY,Supermercado Dialprix,38.2737776,-0.7032196000000001,"Carrer Antonio Martínez García, 50, Elx"
ChIJUd12fDq3Yw0RsREbNIGq_kg,Cocina Con Kike,38.2657024,-0.7099458,"Carrer Reina Victoria, 128, Elx"
ChIJb9ukI1a2Yw0RCwdBiOUA98k,Super diagonal 24 horas Panaderia pastelería bolleria pizzería,38.2727394,-0.7091327999999999,"Carrer de la Diagonal, 60, Elx"
ChIJXWlP-pS3Yw0R7F1uVFyrhAI,Cafetería Vibras,38.26461949999999,-0.6989327,"Carrer Mare de Déu del Carme, 11, Elx"
ChIJWSJrcQC3Yw0R1tcYX5hd7aE,LasTricato,38.26593749999999,-0.6958676,"Carrer Empedrat, 4, Elx"
ChIJ1eTCq_u2Yw0R5sQqPTgixho,Supermercado Dialprix,38.264672,-0.7084100999999998,"Carrer Poeta Miguel Hernandez, 78, Elx"
ChIJfzGYZ_O2Yw0RI2GM-mfxMLc,Comidas Para Llevar,38.2666377,-0.6974512999999999,"Carrer Alvado, 25, Elx"
ChIJ2csr_vK2Yw0R4_8SRY_tFAY,Mestizaje by Tomás López,38.2644376,-0.6984902,"Mare de Déu, Carrer Mare de Déu dels Desamparats, 13, Elx"
ChIJqRiLyB23Yw0RgcISAROpJ0c,La Latina Restaurante,38.2684959,-0.6955484000000001,"Carrer Mestre Albéniz, 11, Elx"
ChIJ86cxUwC3Yw0RA67EPMH9Bxo,Dieci 10 Elche,38.2630425,-0.7015949000000001,"Carrer Major del Pla, 11, Elx"
ChIJBeeLPi20Yw0RlWy8UW1OYqY,AGORA LOUNGE,38.2711619,-0.6692372999999998,"Plaza 8 De Marzo, bajo, Elche"
ChIJccWTcwC1Yw0RO9dSljxnqfE,P del TRI,38.27003670000001,-0.6723812,"Carrer Sabadell, 17, Elx"
ChIJpesieRS3Yw0RlQ4L3mzm0M0,Supermercado Dialprix,38.2830933,-0.6835867000000001,"Av Del Bimilenario, S/n, La Galia"
ChIJM6VnYbK3Yw0RvH3N_qtkOFo,La natural,38.26534609999999,-0.7058176,"Carrer Reina Victoria, 69, Elx"
ChIJMScQB_m2Yw0RwRV30Tt-bXU,100 Montaditos,38.269246,-0.7082042,"Plaza Chimeneas, Avinguda de la Llibertat, 74, Elx"
ChIJ858Fxr-3Yw0RhDsUSnhla24,Alma Concept Bar,38.2547726,-0.7067996000000001,"Carrer Espronceda, 124, Elx"
ChIJa6WPuOu3Yw0RbtDOVHqs3bg,PINO PIZZERIA E CUCINA ITALIANA,38.2705029,-0.6872023,"Carrer Francisco Vicente Rodriguez, 9, Elx"
ChIJs9PtFom3Yw0R823Ah2bNjE0,DON POLLO,38.2683046,-0.6860339,"Carrer Pío Baroja, 4, Elx"
ChIJV05JhIy2Yw0RhP7xVuferUs,Los Fogones De Zeron,38.2666435,-0.6943707,"Avinguda en Joan Carles I, 13, Elx"
ChIJu4b_Afy2Yw0RpDNkgbdfV1Y,CARLA Comidas Para Llevar,38.266946,-0.7108620000000001,"Carrer Mariano Perez Vives, 5, Elx"
ChIJ6cEFQeu2Yw0ROjdhIB7-CPY,Asadero Costrería El Sol,38.2553176,-0.6972422999999999,"Avinguda de Dolores, 29, Elx"
ChIJn-ebJQC3Yw0R1knMNbH0Sbw,Mátame cervecería,38.264845,-0.6970413999999999,"Carrer Antonio González Beltráni, 10, Elx"
ChIJ2TYFzk23Yw0Roia6ql1R0ec,Alma Andaluza comida para llevar,38.2577605,-0.7039845999999998,"Carrer Pablo Picasso, 18, Elx"
ChIJWeD4T-S2Yw0RJPsDkuEtf4U,El Meloso Restaurant,38.25843,-0.7088399999999998,"Carrer Fra Jaume Torre, 44, Elx"
ChIJr5-RDv62Yw0Ru8v03jBbbkM,River Café,38.26738359999999,-0.7144878,"Carrer León Sánchez Sáez, 49, Elx"
ChIJKfaAQ4u2Yw0Rc1NqjOR6SWk,Columpio Bar,38.2679109,-0.6954505999999999,"Carrer Sant Agatàngel Patró d'Elx, 1, Elx"
ChIJBeQpNgC3Yw0R0nAT0hQO44U,D'Tívoli Restaurante,38.27011330000001,-0.7171096000000001,"Carrer Juan Díez Martínez, 77, Elx"
ChIJcffqRgC3Yw0RaGIZpCyLPr4,Restaurante La mano de Fatima,38.2710748,-0.7142763999999999,"Carrer Juan Sansano Ibarra, 1, Elx"
ChIJV1HzX3O3Yw0ReShNZd1hMmw,Tres 73 Restaurante,38.2679655,-0.7117144,"Carrer Jose Maria Soler Agulló, 28, Elx"
ChIJpYHLv_-2Yw0R6wNVKVUodFU,Tapería Cafetería La Hellinera,38.2708345,-0.7139140999999999,"Carrer José Díez Mora, 71, Elx"
ChIJAYMEvda1Yw0RGozmwAg9dh8,Restaurante el Antojito,38.2784423,-0.6734999999999999,"Carrer Josefina Manresa, 107, Elx"
ChIJCdOE-9S3Yw0RLXOA9A8ndp0,Veranda Garden Bar,38.2637394,-0.6922497999999999,"Carrer Porta de la Morera, 14, Elx"
ChIJldyWaFe2Yw0RMqjuk3kNIHo,Supermercados Dia,38.2760858,-0.7064933,"Carrer Francisco Tomás y Valiente, 20, Elx"
ChIJ5-3sNwC3Yw0RMup_k9AJ8jE,American Vintage bar,38.26433919999999,-0.6988525999999998,"Carrer Mare de Déu del Carme, 11, Elx"
ChIJ4eHYUz-3Yw0Rm4esqfEmTTU,Tyha kebab,38.2670404,-0.7134596,"Carrer José Navarro Orts, 66, Elx"
ChIJsbfWncm3Yw0RnOaWUZhqOgM,joplajoma,38.2661937,-0.6929657000000001,"Calle Escultor Capuz, 5, 6º dcha, Elche"
ChIJ-ZoAvv62Yw0R7ruP9GFZ1es,Freiduria,38.267969,-0.7117015,"Carrer Jose Maria Soler Agulló, 26, Elx"
ChIJdfhQoy23Yw0RGkSCgVpaED8,MARCELINO,38.2659711,-0.6975577000000001,"Carrer Sant Jaume, 4, Elx"
ChIJx9sSmm23Yw0RjmFa9FiJyCo,Bombay Hindu restaurant Elche,38.2660568,-0.6772745,"Carrer los Montesinos, 20, bajo 2, Elx"
ChIJ7dJQA6i1Yw0R_XMKHxo3avA,Asadero Lis Altabix | Comidas para llevar,38.27096,-0.67774,"Avinguda d'Alacant, 91, Elx"
